date,food_item,demand,holiday
2025-03-09,Salad,83,0
2025-03-09,Sandwich,159,0
2025-03-09,Rice Bowl,115,0
2025-03-09,Noodles,94,0
2025-03-09,Soup,69,0
2025-03-10,Pizza,75,0
2025-03-10,Burger,97,0
2025-03-10,Pasta,71,0
2025-03-10,Salad,50,0
2025-03-10,Sandwich,95,0
2025-03-10,Rice Bowl,77,0
2025-03-10,Noodles,67,0
2025-03-10,Soup,34,0
2025-03-11,Pizza,65,0
2025-03-11,Burger,97,0
2025-03-11,Pasta,60,0
2025-03-11,Salad,55,0
2025-03-11,Sandwich,88,0
2025-03-11,Rice Bowl,83,0
2025-03-11,Noodles,67,0
2025-03-11,Soup,31,0
2025-03-12,Pizza,65,0
2025-03-12,Burger,96,0
2025-03-12,Pasta,58,0
2025-03-12,Salad,52,0
2025-03-12,Sandwich,103,0
2025-03-12,Rice Bowl,98,0
2025-03-12,Noodles,79,0
2025-03-12,Soup,35,0
2025-03-13,Pizza,96,0
2025-03-13,Burger,121,0
2025-03-13,Pasta,64,0
2025-03-13,Salad,57,0
2025-03-13,Sandwich,86,0
2025-03-13,Rice Bowl,100,0
2025-03-13,Noodles,94,0
2025-03-13,Soup,34,0
2025-03-14,Pizza,106,0
2025-03-14,Burger,120,0
2025-03-14,Pasta,95,0
2025-03-14,Salad,56,0
2025-03-14,Sandwich,117,0
2025-03-14,Rice Bowl,80,0
2025-03-14,Noodles,80,0
2025-03-14,Soup,38,0
2025-03-15,Pizza,160,0
2025-03-15,Burger,190,0
2025-03-15,Pasta,134,0
2025-03-15,Salad,99,0
2025-03-15,Sandwich,126,0
2025-03-15,Rice Bowl,137,0
2025-03-15,Noodles,105,0
2025-03-15,Soup,59,0
2025-03-16,Pizza,111,0
2025-03-16,Burger,154,0
2025-03-16,Pasta,99,0
2025-03-16,Salad,65,0
2025-03-16,Sandwich,121,0
2025-03-16,Rice Bowl,113,0
2025-03-16,Noodles,139,0
2025-03-16,Soup,68,0
2025-03-17,Pizza,85,0
2025-03-17,Burger,87,0
2025-03-17,Pasta,57,0
2025-03-17,Salad,50,0
2025-03-17,Sandwich,75,0
2025-03-17,Rice Bowl,70,0
2025-03-17,Noodles,60,0
2025-03-17,Soup,30,0
2025-03-18,Pizza,68,0
2025-03-18,Burger,89,0
2025-03-18,Pasta,71,0
2025-03-18,Salad,39,0
2025-03-18,Sandwich,75,0
2025-03-18,Rice Bowl,90,0
2025-03-18,Noodles,61,0
2025-03-18,Soup,35,0
2025-03-19,Pizza,91,0
2025-03-19,Burger,86,0
2025-03-19,Pasta,58,0
2025-03-19,Salad,49,0
2025-03-19,Sandwich,82,0
2025-03-19,Rice Bowl,87,0
2025-03-19,Noodles,84,0
2025-03-19,Soup,34,0
2025-03-20,Pizza,86,0
2025-03-20,Burger,105,0
2025-03-20,Pasta,63,0
2025-03-20,Salad,55,0
2025-03-20,Sandwich,85,0
2025-03-20,Rice Bowl,88,0
2025-03-20,Noodles,65,0
2025-03-20,Soup,41,0
2025-03-21,Pizza,84,0
2025-03-21,Burger,129,0
2025-03-21,Pasta,66,0
2025-03-21,Salad,55,0
2025-03-21,Sandwich,101,0
2025-03-21,Rice Bowl,106,0
2025-03-21,Noodles,88,0
2025-03-21,Soup,49,0
2025-03-22,Pizza,150,0
2025-03-22,Burger,193,0
2025-03-22,Pasta,109,0
2025-03-22,Salad,85,0
2025-03-22,Sandwich,172,0
2025-03-22,Rice Bowl,171,0
2025-03-22,Noodles,146,0
2025-03-22,Soup,64,0
2025-03-23,Pizza,109,0
2025-03-23,Burger,155,0
2025-03-23,Pasta,119,0
2025-03-23,Salad,77,0
2025-03-23,Sandwich,139,0
2025-03-23,Rice Bowl,150,0
2025-03-23,Noodles,110,0
2025-03-23,Soup,71,0
2025-03-24,Pizza,69,0
2025-03-24,Burger,83,0
2025-03-24,Pasta,61,0
2025-03-24,Salad,49,0
2025-03-24,Sandwich,68,0
2025-03-24,Rice Bowl,67,0
2025-03-24,Noodles,79,0
2025-03-24,Soup,31,0
2025-03-25,Pizza,78,0
2025-03-25,Burger,98,0
2025-03-25,Pasta,66,0
2025-03-25,Salad,50,0
2025-03-25,Sandwich,76,0
2025-03-25,Rice Bowl,82,0
2025-03-25,Noodles,67,0
2025-03-25,Soup,40,0
2025-03-26,Pizza,68,0
2025-03-26,Burger,102,0
2025-03-26,Pasta,61,0
2025-03-26,Salad,45,0
2025-03-26,Sandwich,79,0
2025-03-26,Rice Bowl,74,0
2025-03-26,Noodles,84,0
2025-03-26,Soup,36,0
2025-03-27,Pizza,98,0
2025-03-27,Burger,124,0
2025-03-27,Pasta,75,0
2025-03-27,Salad,45,0
2025-03-27,Sandwich,89,0
2025-03-27,Rice Bowl,99,0
2025-03-27,Noodles,74,0
2025-03-27,Soup,35,0
2025-03-28,Pizza,94,0
2025-03-28,Burger,130,0
2025-03-28,Pasta,90,0
2025-03-28,Salad,50,0
2025-03-28,Sandwich,110,0
2025-03-28,Rice Bowl,86,0
2025-03-28,Noodles,76,0
2025-03-28,Soup,52,0
2025-03-29,Pizza,121,0
2025-03-29,Burger,152,0
2025-03-29,Pasta,94,0
2025-03-29,Salad,97,0
2025-03-29,Sandwich,169,0
2025-03-29,Rice Bowl,150,0
2025-03-29,Noodles,139,0
2025-03-29,Soup,58,0
2025-03-30,Pizza,122,0
2025-03-30,Burger,146,0
2025-03-30,Pasta,91,0
2025-03-30,Salad,77,0
2025-03-30,Sandwich,164,0
2025-03-30,Rice Bowl,108,0
2025-03-30,Noodles,107,0
2025-03-30,Soup,55,0
2025-03-31,Pizza,64,0
2025-03-31,Burger,104,0
2025-03-31,Pasta,62,0
2025-03-31,Salad,44,0
2025-03-31,Sandwich,89,0
2025-03-31,Rice Bowl,65,0
2025-03-31,Noodles,67,0
2025-03-31,Soup,34,0
2025-04-01,Pizza,78,0
2025-04-01,Burger,113,0
2025-04-01,Pasta,73,0
2025-04-01,Salad,45,0
2025-04-01,Sandwich,96,0
2025-04-01,Rice Bowl,70,0
2025-04-01,Noodles,57,0
2025-04-01,Soup,33,0
2025-04-02,Pizza,74,0
2025-04-02,Burger,100,0
2025-04-02,Pasta,73,0
2025-04-02,Salad,58,0
2025-04-02,Sandwich,90,0
2025-04-02,Rice Bowl,85,0
2025-04-02,Noodles,61,0
2025-04-02,Soup,32,0
2025-04-03,Pizza,85,0
2025-04-03,Burger,102,0
2025-04-03,Pasta,83,0
2025-04-03,Salad,45,0
2025-04-03,Sandwich,76,0
2025-04-03,Rice Bowl,87,0
2025-04-03,Noodles,70,0
2025-04-03,Soup,34,0
2025-04-04,Pizza,100,0
2025-04-04,Burger,97,0
2025-04-04,Pasta,83,0
2025-04-04,Salad,52,0
2025-04-04,Sandwich,89,0
2025-04-04,Rice Bowl,93,0
2025-04-04,Noodles,96,0
2025-04-04,Soup,44,0
2025-04-05,Pizza,148,0
2025-04-05,Burger,143,0
2025-04-05,Pasta,131,0
2025-04-05,Salad,75,0
2025-04-05,Sandwich,162,0
2025-04-05,Rice Bowl,147,0
2025-04-05,Noodles,148,0
2025-04-05,Soup,64,0
2025-04-06,Pizza,103,0
2025-04-06,Burger,125,0
2025-04-06,Pasta,123,0
2025-04-06,Salad,78,0
2025-04-06,Sandwich,155,0
2025-04-06,Rice Bowl,118,0
2025-04-06,Noodles,109,0
2025-04-06,Soup,50,0
2025-04-07,Pizza,85,0
2025-04-07,Burger,96,0
2025-04-07,Pasta,73,0
2025-04-07,Salad,40,0
2025-04-07,Sandwich,84,0
2025-04-07,Rice Bowl,81,0
2025-04-07,Noodles,62,0
2025-04-07,Soup,41,0
2025-04-08,Pizza,89,0
2025-04-08,Burger,109,0
2025-04-08,Pasta,72,0
2025-04-08,Salad,43,0
2025-04-08,Sandwich,78,0
2025-04-08,Rice Bowl,95,0
2025-04-08,Noodles,57,0
2025-04-08,Soup,41,0
2025-04-09,Pizza,86,0
2025-04-09,Burger,104,0
2025-04-09,Pasta,83,0
2025-04-09,Salad,46,0
2025-04-09,Sandwich,84,0
2025-04-09,Rice Bowl,70,0
2025-04-09,Noodles,73,0
2025-04-09,Soup,36,0
2025-04-10,Pizza,78,0
2025-04-10,Burger,119,0
2025-04-10,Pasta,86,0
2025-04-10,Salad,45,0
2025-04-10,Sandwich,89,0
2025-04-10,Rice Bowl,104,0
2025-04-10,Noodles,64,0
2025-04-10,Soup,35,0
2025-04-11,Pizza,79,0
2025-04-11,Burger,119,0
2025-04-11,Pasta,69,0
2025-04-11,Salad,68,0
2025-04-11,Sandwich,101,0
2025-04-11,Rice Bowl,97,0
2025-04-11,Noodles,77,0
2025-04-11,Soup,45,0
2025-04-12,Pizza,143,0
2025-04-12,Burger,185,0
2025-04-12,Pasta,130,0
2025-04-12,Salad,87,0
2025-04-12,Sandwich,176,0
2025-04-12,Rice Bowl,161,0
2025-04-12,Noodles,139,0
2025-04-12,Soup,55,0
2025-04-13,Pizza,100,0
2025-04-13,Burger,138,0
2025-04-13,Pasta,116,0
2025-04-13,Salad,75,0
2025-04-13,Sandwich,134,0
2025-04-13,Rice Bowl,152,0
2025-04-13,Noodles,135,0
2025-04-13,Soup,72,0
2025-04-14,Pizza,66,0
2025-04-14,Burger,96,0
2025-04-14,Pasta,57,0
2025-04-14,Salad,39,0
2025-04-14,Sandwich,70,0
2025-04-14,Rice Bowl,71,0
2025-04-14,Noodles,65,0
2025-04-14,Soup,40,0
2025-04-15,Pizza,64,0
2025-04-15,Burger,103,0
2025-04-15,Pasta,67,0
2025-04-15,Salad,43,0
2025-04-15,Sandwich,85,0
2025-04-15,Rice Bowl,74,0
2025-04-15,Noodles,73,0
2025-04-15,Soup,36,0
2025-04-16,Pizza,69,0
2025-04-16,Burger,84,0
2025-04-16,Pasta,71,0
2025-04-16,Salad,58,0
2025-04-16,Sandwich,84,0
2025-04-16,Rice Bowl,92,0
2025-04-16,Noodles,79,0
2025-04-16,Soup,46,0
2025-04-17,Pizza,94,0
2025-04-17,Burger,107,0
2025-04-17,Pasta,78,0
2025-04-17,Salad,60,0
2025-04-17,Sandwich,90,0
2025-04-17,Rice Bowl,83,0
2025-04-17,Noodles,63,0
2025-04-17,Soup,47,0
2025-04-18,Pizza,103,0
2025-04-18,Burger,96,0
2025-04-18,Pasta,82,0
2025-04-18,Salad,56,0
2025-04-18,Sandwich,87,0
2025-04-18,Rice Bowl,116,0
2025-04-18,Noodles,76,0
2025-04-18,Soup,38,0
2025-04-19,Pizza,140,0
2025-04-19,Burger,185,0
2025-04-19,Pasta,96,0
2025-04-19,Salad,89,0
2025-04-19,Sandwich,154,0
2025-04-19,Rice Bowl,120,0
2025-04-19,Noodles,110,0
2025-04-19,Soup,69,0
2025-04-20,Pizza,114,0
2025-04-20,Burger,183,0
2025-04-20,Pasta,123,0
2025-04-20,Salad,93,0
2025-04-20,Sandwich,126,0
2025-04-20,Rice Bowl,157,0
2025-04-20,Noodles,113,0
2025-04-20,Soup,58,0
2025-04-21,Pizza,59,0
2025-04-21,Burger,73,0
2025-04-21,Pasta,67,0
2025-04-21,Salad,44,0
2025-04-21,Sandwich,72,0
2025-04-21,Rice Bowl,79,0
2025-04-21,Noodles,60,0
2025-04-21,Soup,37,0
2025-04-22,Pizza,71,0
2025-04-22,Burger,107,0
2025-04-22,Pasta,75,0
2025-04-22,Salad,47,0
2025-04-22,Sandwich,80,0
2025-04-22,Rice Bowl,76,0
2025-04-22,Noodles,79,0
2025-04-22,Soup,35,0
2025-04-23,Pizza,70,0
2025-04-23,Burger,83,0
2025-04-23,Pasta,69,0
2025-04-23,Salad,49,0
2025-04-23,Sandwich,102,0
2025-04-23,Rice Bowl,75,0
2025-04-23,Noodles,71,0
2025-04-23,Soup,44,0
2025-04-24,Pizza,94,0
2025-04-24,Burger,100,0
2025-04-24,Pasta,72,0
2025-04-24,Salad,48,0
2025-04-24,Sandwich,110,0
2025-04-24,Rice Bowl,75,0
2025-04-24,Noodles,92,0
2025-04-24,Soup,45,0
2025-04-25,Pizza,93,0
2025-04-25,Burger,93,0
2025-04-25,Pasta,79,0
2025-04-25,Salad,55,0
2025-04-25,Sandwich,89,0
2025-04-25,Rice Bowl,103,0
2025-04-25,Noodles,102,0
2025-04-25,Soup,47,0
2025-04-26,Pizza,146,0
2025-04-26,Burger,139,0
2025-04-26,Pasta,114,0
2025-04-26,Salad,71,0
2025-04-26,Sandwich,158,0
2025-04-26,Rice Bowl,168,0
2025-04-26,Noodles,134,0
2025-04-26,Soup,56,0
2025-04-27,Pizza,117,0
2025-04-27,Burger,159,0
2025-04-27,Pasta,104,0
2025-04-27,Salad,88,0
2025-04-27,Sandwich,158,0
2025-04-27,Rice Bowl,138,0
2025-04-27,Noodles,111,0
2025-04-27,Soup,56,0
2025-04-28,Pizza,60,0
2025-04-28,Burger,84,0
2025-04-28,Pasta,60,0
2025-04-28,Salad,48,0
2025-04-28,Sandwich,86,0
2025-04-28,Rice Bowl,63,0
2025-04-28,Noodles,64,0
2025-04-28,Soup,31,0
2025-04-29,Pizza,65,0
2025-04-29,Burger,107,0
2025-04-29,Pasta,54,0
2025-04-29,Salad,45,0
2025-04-29,Sandwich,74,0
2025-04-29,Rice Bowl,93,0
2025-04-29,Noodles,72,0
2025-04-29,Soup,33,0
2025-04-30,Pizza,80,0
2025-04-30,Burger,109,0
2025-04-30,Pasta,82,0
2025-04-30,Salad,44,0
2025-04-30,Sandwich,103,0
2025-04-30,Rice Bowl,99,0
2025-04-30,Noodles,87,0
2025-04-30,Soup,42,0
2025-05-01,Pizza,88,0
2025-05-01,Burger,100,0
2025-05-01,Pasta,80,0
2025-05-01,Salad,53,0
2025-05-01,Sandwich,101,0
2025-05-01,Rice Bowl,86,0
2025-05-01,Noodles,86,0
2025-05-01,Soup,47,0
2025-05-02,Pizza,78,0
2025-05-02,Burger,130,0
2025-05-02,Pasta,81,0
2025-05-02,Salad,65,0
2025-05-02,Sandwich,100,0
2025-05-02,Rice Bowl,93,0
2025-05-02,Noodles,100,0
2025-05-02,Soup,41,0
2025-05-03,Pizza,153,0
2025-05-03,Burger,167,0
2025-05-03,Pasta,118,0
2025-05-03,Salad,78,0
2025-05-03,Sandwich,156,0
2025-05-03,Rice Bowl,133,0
2025-05-03,Noodles,103,0
2025-05-03,Soup,61,0
2025-05-04,Pizza,100,0
2025-05-04,Burger,185,0
2025-05-04,Pasta,129,0
2025-05-04,Salad,74,0
2025-05-04,Sandwich,153,0
2025-05-04,Rice Bowl,124,0
2025-05-04,Noodles,125,0
2025-05-04,Soup,70,0
2025-05-05,Pizza,84,0
2025-05-05,Burger,86,0
2025-05-05,Pasta,70,0
2025-05-05,Salad,40,0
2025-05-05,Sandwich,96,0
2025-05-05,Rice Bowl,61,0
2025-05-05,Noodles,70,0
2025-05-05,Soup,38,0
2025-05-06,Pizza,81,0
2025-05-06,Burger,80,0
2025-05-06,Pasta,78,0
2025-05-06,Salad,41,0
2025-05-06,Sandwich,89,0
2025-05-06,Rice Bowl,71,0
2025-05-06,Noodles,65,0
2025-05-06,Soup,38,0
2025-05-07,Pizza,77,0
2025-05-07,Burger,86,0
2025-05-07,Pasta,60,0
2025-05-07,Salad,48,0
2025-05-07,Sandwich,99,0
2025-05-07,Rice Bowl,98,0
2025-05-07,Noodles,62,0
2025-05-07,Soup,38,0
2025-05-08,Pizza,70,0
2025-05-08,Burger,84,0
2025-05-08,Pasta,78,0
2025-05-08,Salad,54,0
2025-05-08,Sandwich,81,0
2025-05-08,Rice Bowl,79,0
2025-05-08,Noodles,63,0
2025-05-08,Soup,47,0
2025-05-09,Pizza,109,0
2025-05-09,Burger,98,0
2025-05-09,Pasta,71,0
2025-05-09,Salad,65,0
2025-05-09,Sandwich,121,0
2025-05-09,Rice Bowl,94,0
2025-05-09,Noodles,70,0
2025-05-09,Soup,37,0
2025-05-10,Pizza,139,0
2025-05-10,Burger,161,0
2025-05-10,Pasta,95,0
2025-05-10,Salad,87,0
2025-05-10,Sandwich,122,0
2025-05-10,Rice Bowl,160,0
2025-05-10,Noodles,116,0
2025-05-10,Soup,55,0
2025-05-11,Pizza,129,0
2025-05-11,Burger,149,0
2025-05-11,Pasta,129,0
2025-05-11,Salad,79,0
2025-05-11,Sandwich,127,0
2025-05-11,Rice Bowl,143,0
2025-05-11,Noodles,106,0
2025-05-11,Soup,72,0
2025-05-12,Pizza,68,0
2025-05-12,Burger,91,0
2025-05-12,Pasta,51,0
2025-05-12,Salad,43,0
2025-05-12,Sandwich,91,0
2025-05-12,Rice Bowl,85,0
2025-05-12,Noodles,60,0
2025-05-12,Soup,32,0
2025-05-13,Pizza,85,0
2025-05-13,Burger,111,0
2025-05-13,Pasta,55,0
2025-05-13,Salad,46,0
2025-05-13,Sandwich,79,0
2025-05-13,Rice Bowl,92,0
2025-05-13,Noodles,59,0
2025-05-13,Soup,33,0
2025-05-14,Pizza,88,0
2025-05-14,Burger,82,0
2025-05-14,Pasta,69,0
2025-05-14,Salad,48,0
2025-05-14,Sandwich,84,0
2025-05-14,Rice Bowl,81,0
2025-05-14,Noodles,75,0
2025-05-14,Soup,34,0
2025-05-15,Pizza,86,0
2025-05-15,Burger,117,0
2025-05-15,Pasta,81,0
2025-05-15,Salad,45,0
2025-05-15,Sandwich,81,0
2025-05-15,Rice Bowl,80,0
2025-05-15,Noodles,74,0
2025-05-15,Soup,40,0
2025-05-16,Pizza,98,0
2025-05-16,Burger,94,0
2025-05-16,Pasta,65,0
2025-05-16,Salad,55,0
2025-05-16,Sandwich,111,0
2025-05-16,Rice Bowl,85,0
2025-05-16,Noodles,91,0
2025-05-16,Soup,41,0
2025-05-17,Pizza,156,0
2025-05-17,Burger,195,0
2025-05-17,Pasta,108,0
2025-05-17,Salad,75,0
2025-05-17,Sandwich,146,0
2025-05-17,Rice Bowl,128,0
2025-05-17,Noodles,135,0
2025-05-17,Soup,76,0
2025-05-18,Pizza,133,0
2025-05-18,Burger,176,0
2025-05-18,Pasta,104,0
2025-05-18,Salad,67,0
2025-05-18,Sandwich,153,0
2025-05-18,Rice Bowl,125,0
2025-05-18,Noodles,125,0
2025-05-18,Soup,56,0
2025-05-19,Pizza,59,0
2025-05-19,Burger,107,0
2025-05-19,Pasta,54,0
2025-05-19,Salad,53,0
2025-05-19,Sandwich,96,0
2025-05-19,Rice Bowl,85,0
2025-05-19,Noodles,71,0
2025-05-19,Soup,37,0
2025-05-20,Pizza,87,0
2025-05-20,Burger,86,0
2025-05-20,Pasta,65,0
2025-05-20,Salad,49,0
2025-05-20,Sandwich,82,0
2025-05-20,Rice Bowl,78,0
2025-05-20,Noodles,66,0
2025-05-20,Soup,38,0
2025-05-21,Pizza,91,0
2025-05-21,Burger,88,0
2025-05-21,Pasta,82,0
2025-05-21,Salad,53,0
2025-05-21,Sandwich,101,0
2025-05-21,Rice Bowl,86,0
2025-05-21,Noodles,83,0
2025-05-21,Soup,32,0
2025-05-22,Pizza,94,0
2025-05-22,Burger,85,0
2025-05-22,Pasta,84,0
2025-05-22,Salad,62,0
2025-05-22,Sandwich,86,0
2025-05-22,Rice Bowl,78,0
2025-05-22,Noodles,87,0
2025-05-22,Soup,37,0
2025-05-23,Pizza,105,0
2025-05-23,Burger,96,0
2025-05-23,Pasta,68,0
2025-05-23,Salad,68,0
2025-05-23,Sandwich,110,0
2025-05-23,Rice Bowl,111,0
2025-05-23,Noodles,80,0
2025-05-23,Soup,49,0
2025-05-24,Pizza,140,0
2025-05-24,Burger,175,0
2025-05-24,Pasta,126,0
2025-05-24,Salad,87,0
2025-05-24,Sandwich,147,0
2025-05-24,Rice Bowl,130,0
2025-05-24,Noodles,140,0
2025-05-24,Soup,60,0
2025-05-25,Pizza,134,0
2025-05-25,Burger,139,0
2025-05-25,Pasta,114,0
2025-05-25,Salad,85,0
2025-05-25,Sandwich,124,0
2025-05-25,Rice Bowl,109,0
2025-05-25,Noodles,99,0
2025-05-25,Soup,65,0
2025-05-26,Pizza,82,0
2025-05-26,Burger,73,0
2025-05-26,Pasta,68,0
2025-05-26,Salad,42,0
2025-05-26,Sandwich,80,0
2025-05-26,Rice Bowl,89,0
2025-05-26,Noodles,62,0
2025-05-26,Soup,35,0
2025-05-27,Pizza,61,0
2025-05-27,Burger,79,0
2025-05-27,Pasta,60,0
2025-05-27,Salad,38,0
2025-05-27,Sandwich,89,0
2025-05-27,Rice Bowl,78,0
2025-05-27,Noodles,72,0
2025-05-27,Soup,33,0
2025-05-28,Pizza,73,0
2025-05-28,Burger,106,0
2025-05-28,Pasta,83,0
2025-05-28,Salad,41,0
2025-05-28,Sandwich,104,0
2025-05-28,Rice Bowl,87,0
2025-05-28,Noodles,76,0
2025-05-28,Soup,40,0
2025-05-29,Pizza,69,0
2025-05-29,Burger,87,0
2025-05-29,Pasta,76,0
2025-05-29,Salad,49,0
2025-05-29,Sandwich,110,0
2025-05-29,Rice Bowl,85,0
2025-05-29,Noodles,67,0
2025-05-29,Soup,45,0
2025-05-30,Pizza,84,0
2025-05-30,Burger,116,0
2025-05-30,Pasta,86,0
2025-05-30,Salad,66,0
2025-05-30,Sandwich,115,0
2025-05-30,Rice Bowl,104,0
2025-05-30,Noodles,92,0
2025-05-30,Soup,54,0
2025-05-31,Pizza,124,0
2025-05-31,Burger,135,0
2025-05-31,Pasta,107,0
2025-05-31,Salad,74,0
2025-05-31,Sandwich,161,0
2025-05-31,Rice Bowl,151,0
2025-05-31,Noodles,131,0
2025-05-31,Soup,54,0
2025-06-01,Pizza,136,0
2025-06-01,Burger,144,0
2025-06-01,Pasta,116,0
2025-06-01,Salad,79,0
2025-06-01,Sandwich,131,0
2025-06-01,Rice Bowl,113,0
2025-06-01,Noodles,98,0
2025-06-01,Soup,70,0
2025-06-02,Pizza,84,0
2025-06-02,Burger,95,0
2025-06-02,Pasta,53,0
2025-06-02,Salad,43,0
2025-06-02,Sandwich,88,0
2025-06-02,Rice Bowl,85,0
2025-06-02,Noodles,57,0
2025-06-02,Soup,28,0
2025-06-03,Pizza,82,0
2025-06-03,Burger,89,0
2025-06-03,Pasta,59,0
2025-06-03,Salad,38,0
2025-06-03,Sandwich,86,0
2025-06-03,Rice Bowl,92,0
2025-06-03,Noodles,84,0
2025-06-03,Soup,38,0
2025-06-04,Pizza,80,0
2025-06-04,Burger,83,0
2025-06-04,Pasta,71,0
2025-06-04,Salad,47,0
2025-06-04,Sandwich,93,0
2025-06-04,Rice Bowl,81,0
2025-06-04,Noodles,67,0
2025-06-04,Soup,33,0
2025-06-05,Pizza,77,0
2025-06-05,Burger,88,0
2025-06-05,Pasta,64,0
2025-06-05,Salad,62,0
2025-06-05,Sandwich,92,0
2025-06-05,Rice Bowl,90,0
2025-06-05,Noodles,90,0
2025-06-05,Soup,50,0
2025-06-06,Pizza,95,0
2025-06-06,Burger,129,0
2025-06-06,Pasta,74,0
2025-06-06,Salad,53,0
2025-06-06,Sandwich,99,0
2025-06-06,Rice Bowl,104,0
2025-06-06,Noodles,92,0
2025-06-06,Soup,42,0
2025-06-07,Pizza,115,0
2025-06-07,Burger,177,0
2025-06-07,Pasta,100,0
2025-06-07,Salad,87,0
2025-06-07,Sandwich,163,0
2025-06-07,Rice Bowl,155,0
2025-06-07,Noodles,139,0
2025-06-07,Soup,77,0
2025-06-08,Pizza,124,0
2025-06-08,Burger,170,0
2025-06-08,Pasta,114,0
2025-06-08,Salad,68,0
2025-06-08,Sandwich,113,0
2025-06-08,Rice Bowl,121,0
2025-06-08,Noodles,114,0
2025-06-08,Soup,65,0
2025-06-09,Pizza,82,0
2025-06-09,Burger,79,0
2025-06-09,Pasta,53,0
2025-06-09,Salad,53,0
2025-06-09,Sandwich,68,0
2025-06-09,Rice Bowl,75,0
2025-06-09,Noodles,69,0
2025-06-09,Soup,36,0
2025-06-10,Pizza,63,0
2025-06-10,Burger,78,0
2025-06-10,Pasta,56,0
2025-06-10,Salad,49,0
2025-06-10,Sandwich,87,0
2025-06-10,Rice Bowl,72,0
2025-06-10,Noodles,75,0
2025-06-10,Soup,42,0
2025-06-11,Pizza,65,0
2025-06-11,Burger,99,0
2025-06-11,Pasta,75,0
2025-06-11,Salad,45,0
2025-06-11,Sandwich,83,0
2025-06-11,Rice Bowl,88,0
2025-06-11,Noodles,86,0
2025-06-11,Soup,44,0
2025-06-12,Pizza,86,0
2025-06-12,Burger,114,0
2025-06-12,Pasta,69,0
2025-06-12,Salad,55,0
2025-06-12,Sandwich,93,0
2025-06-12,Rice Bowl,78,0
2025-06-12,Noodles,85,0
2025-06-12,Soup,42,0
2025-06-13,Pizza,86,0
2025-06-13,Burger,133,0
2025-06-13,Pasta,65,0
2025-06-13,Salad,53,0
2025-06-13,Sandwich,85,0
2025-06-13,Rice Bowl,108,0
2025-06-13,Noodles,93,0
2025-06-13,Soup,42,0
2025-06-14,Pizza,144,0
2025-06-14,Burger,161,0
2025-06-14,Pasta,130,0
2025-06-14,Salad,82,0
2025-06-14,Sandwich,146,0
2025-06-14,Rice Bowl,168,0
2025-06-14,Noodles,114,0
2025-06-14,Soup,57,0
2025-06-15,Pizza,129,0
2025-06-15,Burger,185,0
2025-06-15,Pasta,103,0
2025-06-15,Salad,64,0
2025-06-15,Sandwich,131,0
2025-06-15,Rice Bowl,132,0
2025-06-15,Noodles,101,0
2025-06-15,Soup,66,0
2025-06-16,Pizza,86,0
2025-06-16,Burger,88,0
2025-06-16,Pasta,59,0
2025-06-16,Salad,43,0
2025-06-16,Sandwich,68,0
2025-06-16,Rice Bowl,88,0
2025-06-16,Noodles,65,0
2025-06-16,Soup,34,0
2025-06-17,Pizza,80,0
2025-06-17,Burger,92,0
2025-06-17,Pasta,70,0
2025-06-17,Salad,39,0
2025-06-17,Sandwich,96,0
2025-06-17,Rice Bowl,94,0
2025-06-17,Noodles,75,0
2025-06-17,Soup,44,0
2025-06-18,Pizza,68,0
2025-06-18,Burger,99,0
2025-06-18,Pasta,72,0
2025-06-18,Salad,51,0
2025-06-18,Sandwich,86,0
2025-06-18,Rice Bowl,79,0
2025-06-18,Noodles,63,0
2025-06-18,Soup,38,0
2025-06-19,Pizza,72,0
2025-06-19,Burger,114,0
2025-06-19,Pasta,64,0
2025-06-19,Salad,43,0
2025-06-19,Sandwich,96,0
2025-06-19,Rice Bowl,92,0
2025-06-19,Noodles,90,0
2025-06-19,Soup,43,0
2025-06-20,Pizza,86,0
2025-06-20,Burger,128,0
2025-06-20,Pasta,81,0
2025-06-20,Salad,47,0
2025-06-20,Sandwich,106,0
2025-06-20,Rice Bowl,113,0
2025-06-20,Noodles,82,0
2025-06-20,Soup,42,0
2025-06-21,Pizza,115,0
2025-06-21,Burger,145,0
2025-06-21,Pasta,115,0
2025-06-21,Salad,87,0
2025-06-21,Sandwich,126,0
2025-06-21,Rice Bowl,168,0
2025-06-21,Noodles,139,0
2025-06-21,Soup,69,0
2025-06-22,Pizza,141,0
2025-06-22,Burger,129,0
2025-06-22,Pasta,108,0
2025-06-22,Salad,82,0
2025-06-22,Sandwich,158,0
2025-06-22,Rice Bowl,147,0
2025-06-22,Noodles,106,0
2025-06-22,Soup,73,0
2025-06-23,Pizza,61,0
2025-06-23,Burger,103,0
2025-06-23,Pasta,74,0
2025-06-23,Salad,39,0
2025-06-23,Sandwich,88,0
2025-06-23,Rice Bowl,62,0
2025-06-23,Noodles,64,0
2025-06-23,Soup,36,0
2025-06-24,Pizza,78,0
2025-06-24,Burger,111,0
2025-06-24,Pasta,71,0
2025-06-24,Salad,47,0
2025-06-24,Sandwich,96,0
2025-06-24,Rice Bowl,95,0
2025-06-24,Noodles,57,0
2025-06-24,Soup,45,0
2025-06-25,Pizza,66,0
2025-06-25,Burger,112,0
2025-06-25,Pasta,63,0
2025-06-25,Salad,42,0
2025-06-25,Sandwich,87,0
2025-06-25,Rice Bowl,89,0
